"Age is an issue of mind over matter. If you don\'t mind, it doesn\'t matter.", Age
"Wrinkles should merely indicate where smiles have been.", Age
"How incessant and great are the ills with which a prolonged old age is replete.", Age
"A diplomat is a man who always remembers a woman\'s birthday but never remembers her age.", Age
"Old age has deformities enough of its own. It should never add to them the deformity of vice.", Age
"As I grow older, I pay less attention to what men say. I just watch what they do.", Age
"An archaeologist is the best husband a woman can have. The older she gets the more interested he is in her.", Age
"Old age, believe me, is a good and pleasant thing. It is true you are gently shouldered off the stage, but then you are given such a comfortable front stall as spectator.", Age
"All diseases run into one, old age.", Age
"Bashfulness is an ornament to youth, but a reproach to old age.", Age
"Nobody grows old merely by living a number of years. We grow old by deserting our ideals. Years may wrinkle the skin, but to give up enthusiasm wrinkles the soul.", Age
"Like everyone else who makes the mistake of getting older, I begin each day with coffee and obituaries.", Age
"None are so old as those who have outlived enthusiasm.", Age
"Every man over forty is a scoundrel.", Age
"Forty is the old age of youth; fifty the youth of old age.", Age
"Old age is like everything else. To make a success of it, you\'ve got to start young.", Age
"Alas, after a certain age every man is responsible for his face.", Age
"You can\'t help getting older, but you don\'t have to get old.", Age
"Youth is when you\'re allowed to stay up late on New Year\'s Eve. Middle age is when you\'re forced to.", Age
"What most persons consider as virtue, after the age of 40 is simply a loss of energy.", Age
"I will never be an old man. To me, old age is always 15 years older than I am.", Age
"It was Julie Burchill who decreed that, beyond a certain age, a man should not be seen in a leather jacket.", Age
"Think back to yourself at age 18. I know I was mighty different than the Patti I am today. As we grow up, we grow out of our haircuts, our apartments and - often times - our romantic decisions.", Age
"I think computer science, by and large, is still stuck in the Modern age.", Age
"And from the first time I picked up a basketball at age eight - I had a lot of difficulty when I first picked up a basketball, because I was a scrub - there were things that I liked about it.", Age
"Middle Age - later than you think and sooner than you expect.", Age
"My parents got married late and they had kids late, so I never felt a social or cultural thing to be married or pregnant or a homeowner by a certain age.", Age
"Middle age is when your broad mind and narrow waist begin to change places.", Age
"I spent a lot of time not in school, so I didn\'t have deep relationships with kids my own age.", Age
"I\'m a pretty big dork. It\'s crazy. I\'m one of those people who grew up with all kinds of musicals, but I was right at that age where \'Rent\' was a big deal for me and for my friends.", Age
"We can no longer waste time and money. Every day, more than 2,000 girls in America, age 15-19, give birth - in the wealthiest, most educated nation in the world! Neither you nor I should accept this statistic.", Age
"I dainty little lass I wasn\'t. I looked twice my age until I turned 10 or 11.", Age
"I am rediscovering the whole sexual dimension of life at the age of 86, really. And that also means discovering the feminine. So the whole of this dimension, which I had been seeking for a very long time, is now sort of opening itself up to me.", Age
"Growing up on stage, I was introduced to makeup at a young age and I will never forget the first time I tried on a L\'Oreal Paris iconic lipstick - it was instant glamour and I\'ve been hooked ever since.", Age
"I want to sell to people my own age, because that\'s the way I write songs.", Age
"Despite what anti-aging ads say, growing older can be better. I feel better in my skin, 100 percent. You have greater effects of gravity, but the better sense of yourself you have is something I wouldn\'t trade. Women who lie about their age - \'why?\'", Age
"In a spiritually sensitive culture, then, it might well be that age is something to be admired or envied.", Age
"I refuse to age disgracefully in rock \'n\' roll.", Age
"I\'ve always been intrigued by color and by interesting hair. I was one of those weird little girls doing my own hair at the age of 9. I was, like, getting weird gels and new brushes and cornrow holders. I would tweak and perm at the age of 13.", Age
"I grew up loving horses. I was relatively obsessed, starting with my rocking horse at age 2, all the way through my painting and drawing phase.", Age
"I liked 35 and in both my novels that is the age of the lead characters. I tried making them my age but they just seemed to keep moaning about stuff.", Age
"I believe that parents need to make nutrition education a priority in their home environment. It\'s crucial for good health and longevity to instill in your children sound eating habits from an early age.", Age
"We incorporated new tastes and flavors into our kids\' diets from a very early age, which helped to develop their palates and prevented them from becoming picky eaters. We don\'t buy junk food and give them options of fresh fruit, yogurt, raw almonds, or dried whole grain cereals for snack time.", Age
"As a father, I believe that involving children in sports at a young age is generally, a wise proposition. I believe that healthy competition is... well... healthy; that sporting events foster a spirit of teamwork that far surpasses the events themselves; and that active participation keeps children moving and is good for their self-esteem.", Age
"Just as physical exercise is a well-known and well-accepted means to improve health for anyone, regardless of age or background, so can the brain be put \'into shape\' for optimal learning.", Age
"Age considers; youth ventures.", Age
"A man growing old becomes a child again.", Age
"Age is a very high price to pay for maturity.", Age
"I don\'t feel old. I don\'t feel anything till noon. That\'s when it\'s time for my nap.", Age
"When grace is joined with wrinkles, it is adorable. There is an unspeakable dawn in happy old age.", Age
"Old age is no place for sissies.", Age
"I don\'t believe one grows older. I think that what happens early on in life is that at a certain age one stands still and stagnates.", Age
"Old minds are like old horses; you must exercise them if you wish to keep them in working order.", Age
"Men are like wine - some turn to vinegar, but the best improve with age.", Age
"There is a fountain of youth: it is your mind, your talents, the creativity you bring to your life and the lives of people you love. When you learn to tap this source, you will truly have defeated age.", Age
"Advice in old age is foolish; for what can be more absurd than to increase our provisions for the road the nearer we approach to our journey\'s end.", Age
"After thirty, a body has a mind of its own.", Age
"Age is not a particularly interesting subject. Anyone can get old. All you have to do is live long enough.", Age
"Growing old is no more than a bad habit which a busy person has no time to form.", Age
"Forty is the old age of youth, fifty is the youth of old age.", Age
"As I approve of a youth that has something of the old man in him, so I am no less pleased with an old man that has something of the youth. He that follows this rule may be old in body, but can never be so in mind.", Age
"I\'m happy to report that my inner child is still ageless.", Age
"I\'m not interested in age. People who tell me their age are silly. You\'re as old as you feel.", Age
"Youth is the gift of nature, but age is a work of art.", Age
"Old age comes on suddenly, and not gradually as is thought.", Age
"I think your whole life shows in your face and you should be proud of that.", Age
"The trick is growing up without growing old.", Age
"Old age is like a plane flying through a storm. Once you\'re aboard, there\'s nothing you can do.", Age
"What makes old age so sad is not that our joys but our hopes cease.", Age
"I want to get old gracefully. I want to have good posture, I want to be healthy and be an example to my children.", Age
"Old age is a shipwreck.", Age
"Old age is the most unexpected of all the things that can happen to a man.", Age
"You know you\'re getting old when all the names in your black book have M. D. after them.", Age
"In youth we run into difficulties. In old age difficulties run into us.", Age
"No one can avoid aging, but aging productively is something else.", Age
"Middle age is the time when a man is always thinking that in a week or two he will feel as good as ever.", Age
"Surrounding myself with beautiful women keeps me young.", Age
"Oh rage! Oh despair! Oh age, my enemy!", Age
"While one finds company in himself and his pursuits, he cannot feel old, no matter what his years may be.", Age
"Middle age is youth without levity, and age without decay.", Age
"If you haven\'t turned rebel by twenty you\'ve got no heart; if you haven\'t turned establishment by thirty you\'ve got no brains!", Age
"To resist the frigidity of old age, one must combine the body, the mind, and the heart. And to keep these in parallel vigor one must exercise, study, and love.", Age
"I don\'t want to fight aging; I want to take good care of myself, but plastic surgery and all that? I\'m not interested.", Age
"One of the many pleasures of old age is giving things up.", Age
"No man is ever old enough to know better.", Age
"The denunciation of the young is a necessary part of the hygiene of older people, and greatly assists the circulation of the blood.", Age
"We should so provide for old age that it may have no urgent wants of this world to absorb it from meditation on the next. It is awful to see the lean hands of dotage making a coffer of the grave.", Age
"Those who love deeply never grow old; they may die of old age, but they die young.", Age
"We pay when old for the excesses of youth.", Age
"In old age we are like a batch of letters that someone has sent. We are no longer in the past, we have arrived.", Age
"We\'ve put more effort into helping folks reach old age than into helping them enjoy it.", Age
"Whatever poet, orator or sage may say of it, old age is still old age.", Age
"Preparation for old age should begin not later than one\'s teens. A life which is empty of purpose until 65 will not suddenly become filled on retirement.", Age
"Youth is the best time to be rich, and the best time to be poor.", Age
"You end up as you deserve. In old age you must put up with the face, the friends, the health, and the children you have earned.", Age
"There is always some specific moment when we become aware that our youth is gone; but, years after, we know it was much later.", Age
"One of the many things nobody ever tells you about middle age is that it\'s such a nice change from being young.", Age
"As long as any adult thinks that he, like the parents and teachers of old, can become introspective, invoking his own youth to understand the youth before him, he is lost.", Age
"Old age is fifteen years older than I am.", Age
"It is sad to grow old but nice to ripen.", Age
"It\'s better to be unhappy alone than unhappy with someone - so far.", Alone
"It is strange to be known so universally and yet to be so lonely.", Alone
"It\'s often just enough to be with someone. I don\'t need to touch them. Not even talk. A feeling passes between you both. You\'re not alone.", Alone
"Alone we can do so little; together we can do so much.", Alone
"Associate with men of good quality if you esteem your own reputation; for it is better to be alone than in bad company.", Alone
"I restore myself when I\'m alone.", Alone
"I have to be alone very often. I\'d be quite happy if I spent from Saturday night until Monday morning alone in my apartment. That\'s how I refuel.", Alone
"I don\'t want to be alone, I want to be left alone.", Alone
"A man is born alone and dies alone; and he experiences the good and bad consequences of his karma alone; and he goes alone to hell or the Supreme abode.", Alone
"We allow our ignorance to prevail upon us and make us think we can survive alone, alone in patches, alone in groups, alone in races, even alone in genders.", Alone
"You cannot be lonely if you like the person you\'re alone with.", Alone
"If it\'s true that our species is alone in the universe, then I\'d have to say the universe aimed rather low and settled for very little.", Alone
"It is better to be alone than in bad company.", Alone
"Look at the sky. We are not alone. The whole universe is friendly to us and conspires only to give the best to those who dream and work.", Alone
"Every man must do two things alone; he must do his own believing and his own dying.", Alone
"I love to be alone. I never found the companion that was so companionable as solitude.", Alone
"Language... has created the word \'loneliness\' to express the pain of being alone. And it has created the word \'solitude\' to express the glory of being alone.", Alone
"Loneliness is my least favorite thing about life. The thing that I\'m most worried about is just being alone without anybody to care for or someone who will care for me.", Alone
"I finally faced the fact that it isn\'t a crime not having friends. Being alone means you have fewer problems.", Alone
"If you are lonely when you\'re alone, you are in bad company.", Alone
"Yes, I guess you could say I am a loner, but I feel more lonely in a crowed room with boring people than I feel on my own.", Alone
"I have never found a companion that was so companionable as solitude. We are for the most part more lonely when we go abroad among men than when we stay in our chambers. A man thinking or working is always alone, let him be where he will.", Alone
"Life could be wonderful if people would leave you alone.", Alone
"The only real progress lies in learning to be wrong all alone.", Alone
"All men\'s miseries derive from not being able to sit in a quiet room alone.", Alone
"Fashion is like the ashes left behind by the uniquely shaped flames of the fire, the trace alone revealing that a fire actually took place.", Alone
"Even though I have often recorded alone, I still feel the best music is made by musicians playing off each other.", Alone
"In the last 5 years, American employers have lost over $150 billion of productivity to depression alone. That is more than the GDP of 28 different States during the same period.", Alone
"We are ultimately alone in that we are ultimately responsible for ourselves.", Alone
"To breed a winner, let alone at Royal Ascot, is unbelievable. I\'ve got four children and they all love the mother. We pat it most days and she\'s a lovely mare.", Alone
"I\'m usually alone or asleep, at home.", Alone
"I hate cameras. They interfere, they\'re always in the way. I wish: if I could work with my eyes alone.", Alone
"If I lived alone, Mom\'d never sleep because she wouldn\'t know I was okay.", Alone
"I actually like being alone. I spend most evenings reading and taking long baths.", Alone
"You cannot base a whole movie on just the imagery alone. It has to be the story and the characters.", Alone
"The fathers, if they got me alone, would try to kiss and fondle me. I hated it.", Alone
"Increasingly, staying in the middle class - let alone aspiring to become middle class - is becoming a game of chance.", Alone
"Research and development needs permanent tax credits to build the technology that spurs our growth. But no government programs alone can get America\'s students to study more science and math; parents must push and help their children to meet this goal.", Alone
"In our open society, we are inclined to give to the less fortunate for the pure goodness of giving. We open our home to those who are alone on this holiday to spread some warmth into the life of another.", Alone
"Having gone through so many of the personal things I\'ve gone through, its about creating an (online) space for girls to be heard. I don\'t profess to have all the answers. But Ask Elizabeth is a space where girls are not alone.", Alone
"I\'m throwing myself back in because I like being married. I don\'t want to end this whole fabulous journey alone. I want someone by my side who I love and who loves me. I\'ve finally found somebody who\'s up to the task of being my wife, because I\'m very high maintenance.", Alone
"I can barely remember what I wrote yesterday, let alone 10 years ago.", Alone
"Iran has long sponsored terrorists who carry out homicide bombings in Israeli cities. However, it is a mistake to believe the danger Iran poses is directed at Israel alone.", Alone
"Neutrinos alone, among all the known particles, have ethereal properties that are striking and romantic enough both to have inspired a poem by John Updike and to have sent teams of scientists deep underground for 50 years to build huge science-fiction-like contraptions to unravel their mysteries.", Alone
"There is nothing like being left alone again, to walk peacefully with oneself in the woods. To boil one\'s coffee and fill one\'s pipe, and to think idly and slowly as one does it.", Alone
"Our concept is not that America should operate alone or by itself in world affairs or in military affairs.", Alone
"The whole kiss-and-tell thing is a negative approach that often happens in a World Cup. We will see negative stories about the players and it can affect their confidence and the overall performance of the national team on the pitch, let alone the bid to actually stage the competition.", Alone
"When anything goes digital, let alone something as immaterial as a book, there is a tendency to see it as just in the air to be taken, and to lose the sense that somebody once made it.", Alone
"Despite the demands of this job, one of the things my wife and I try to do is to spend time together alone. And one of the things we really enjoy doing together is seeing a good movie.", Alone
"Acquire the habit of speaking to God as if you were alone with Him, familiarly and with confidence and love, as to the dearest and most loving of friends.", Alone
"I paint self-portraits because I am so often alone, because I am the person I know best.", Alone
"Who knows what true loneliness is - not the conventional word but the naked terror? To the lonely themselves it wears a mask. The most miserable outcast hugs some memory or some illusion.", Alone
"All men\'s misfortunes spring from their hatred of being alone.", Alone
"The capacity for not feeling lonely can carry a very real price, that of feeling nothing at all.", Alone
"Alone let him constantly meditate in solitude on that which is salutary for his soul, for he who meditates in solitude attains supreme bliss.", Alone
"To dare to live alone is the rarest courage; since there are many who had rather meet their bitterest enemy in the field, than their own hearts in their closet.", Alone
"Even in the presence of others he was completely alone.", Alone
"As I get older I\'m more and more comfortable being alone.", Alone
"I never said, \'I want to be alone.\' I only said, \'I want to be left alone.\' There is all the difference.", Alone
"I have so many different personalities in me and I still feel lonely.", Alone
"Every man is born as many men and dies as a single one.", Alone
"Remember we\'re all in this alone.", Alone
"Is he alone who has courage on his right hand and faith on his left hand?", Alone
"I would be married, but I\'d have no wife, I would be married to a single life.", Alone
"The strongest man in the world is he who stands most alone.", Alone
"It is very easy to love alone.", Alone
"Solitude is the profoundest fact of the human condition. Man is the only being who knows he is alone.", Alone
"He that can live alone resembles the brute beast in nothing, the sage in much, and God in everything.", Alone
"I\'m fascinated with myself and love hearing the sound of my own voice. I\'d like to hear what I have to say. A lot of people don\'t like being alone because they truly don\'t like themselves, but I love me.", Alone
"Being alone is very difficult.", Alone
"Unless we love and are loved, each of us is alone, each of us is deeply lonely.", Alone
"Don\'t go away. I don\'t want to be alone. I can\'t stand being alone.", Alone
"If you make friends with yourself you will never be alone.", Alone
"I would rather be a beggar and single than a queen and married.", Alone
"Only the lonely know the way I feel tonight.", Alone
"A man content to go to heaven alone will never go to heaven.", Alone
"Inside myself is a place where I live all alone and that is where I renew my springs that never dry up.", Alone
"Absolutely lonely people have few personal interactions of any kind.", Alone
"I\'m single, footloose and fancy free, I have no responsibilities, no anchors. Work, friendship and self-improvement, that\'s me.", Alone
"Nothing makes us so lonely as our secrets.", Alone
"The longer one is alone, the easier it is to hear the song of the earth.", Alone
"When the people you love are gone, you\'re alone.", Alone
"All of our unhappiness comes from our inability to be alone.", Alone
"You can\'t fake it when you\'re alone with God, you know.", Alone
"When I\'m alone, I can sleep crossways in bed without an argument.", Alone
"If you\'re going to put yourself above everybody else, you might end up alone.", Alone
"Be able to be alone. Lose not the advantage of solitude, and the society of thyself.", Alone
"By all means use some time to be alone.", Alone
"I\'m happily single.", Alone
"I think I jump around more when I\'m alone.", Alone
"There are places and moments in which one is so completely alone that one sees the world entire.", Alone
"I was never less alone than when by myself.", Alone
"When everything is lonely I can be my best friend.", Alone
"You\'re only lonely if you\'re not there for you.", Alone
"A human being is a single being. Unique and unrepeatable.", Alone
"You only grow when you are alone.", Alone
"Your actions, and your action alone, determines your worth.", Alone
"I think the greatest amount of pressure is the pressure I place on myself. So in a way I chose to be alone.", Alone
"Let your mind alone, and see what happens.", Alone
"The Lord had the wonderful advantage of being able to work alone.", Alone
"Sometimes I think my husband is so amazing that I don\'t know why he\'s with me. I don\'t know whether I\'m good enough. But if I make him happy, then I\'m everything I want to be.", Amazing
"If you tell people where to go, but not how to get there, you\'ll be amazed at the results.", Amazing
"It is amazing what you can accomplish if you do not care who gets the credit.", Amazing
"If you set goals and go after them with all the determination you can muster, your gifts will take you places that will amaze you.", Amazing
"It\'s amazing the clarity that comes with psychotic jealousy.", Amazing
"The thing that is really hard, and really amazing, is giving up on being perfect and beginning the work of becoming yourself.", Amazing
"When you have confidence, you can have a lot of fun. And when you have fun, you can do amazing things.", Amazing
"I am indeed amazed when I consider how weak my mind is and how prone to error.", Amazing
"If there was an observer on Mars, they would probably be amazed that we have survived this long.", Amazing
"There are amazingly wonderful people in all walks of life; some familiar to us and others not. Stretch yourself and really get to know people. People are in many ways one of our greatest treasures.", Amazing
"With love, you should go ahead and take the risk of getting hurt because love is an amazing feeling.", Amazing
"People are generally amazed that I would take an interest in any form that would require me to stop talking for three hours.", Amazing
"If you dream of something worth doing and then simply go to work on it and don\'t think anything of personalities, or emotional conflicts, or of money, or of family distractions; it is amazing how quickly you get through those 5,000 steps.", Amazing
"You will never cease to be the most amazed person on earth at what God has done for you on the inside.", Amazing
"I have amazing friends who have led inspirational lives.", Amazing
"When the shriveled skin of the ordinary is stuffed out with meaning, it satisfies the senses amazingly.", Amazing
"People never cease to amaze me.", Amazing
"It\'s amazing where the paranoid mind can take you.", Amazing
"It\'s amazing what ordinary people can do if they set out without preconceived notions.", Amazing
"People must feel that the natural world is important and valuable and beautiful and wonderful and an amazement and a pleasure.", Amazing
"When it\'s over, I want to say: all my life I was a bride married to amazement. I was the bridegroom, taking the world into my arms.", Amazing
"The amazing fact is that America is founded on a document. It\'s a work in progress. It can be tested by each generation.", Amazing
"Write in recollection and amazement for yourself.", Amazing
"I play a musical instrument a little, but only for my own amazement.", Amazing
"I think having children is the most amazing thing.", Amazing
"It\'s an amazing luxury to say I\'m 31 years old and I\'m gonna take a year off. That\'s pretty amazing.", Amazing
"But I am not going to live for ever. And the more I know it, the more amazed I am by being here at all.", Amazing
"Do you like my suit? I think this is an amazing suit, don\'t you think?", Amazing
"Words to me were magic. You could say a word and it could conjure up all kinds of images or feelings or a chilly sensation or whatever. It was amazing to me that words had this power.", Amazing
"When the youth of America gets together, amazing things happen.", Amazing
"I am constantly amazed by Tina Fey. And I am Tina Fey.", Amazing
"To feel the presence of the Lord is an amazing thing.", Amazing
"It\'s amazing how much trouble you can get in when you don\'t have anything else to do.", Amazing
"I grew up in a Christian home with amazing parents.", Amazing
"Considering the amount of information we\'re bombarded by, it\'s amazing if a song can transcend time.", Amazing
"I like pens. My writing is so amazing there\'s never a need to erase.", Amazing
"Amazingly when you add life and consciousness to the equation you can actually explain some of the biggest puzzles of science.", Amazing
"I have a ridiculous fear of sharks but I\'d jump in the water in a second for an amazing role.", Amazing
"It\'s amazing how ideas start out, isn\'t it?", Amazing
"I always felt thrilled and amazed that I could put actor on my tax form.", Amazing
"It is amazing how nice people are to you when they know you\'re going away.", Amazing
"In 29 years, I had recorded over 2,200 songs. I was amazed.", Amazing
"Isn\'t it amazing how celebrity status preempts even the most ingrained hatreds?", Amazing
"The body can do amazing things in a situation when it is really called for.", Amazing
"I was always amazed about how much I could finally squeeze into a thirty second commercial.", Amazing
"I had a friend whose family had dinner together. The mother would tuck you in at night and make breakfast in the morning. They even had a spare bike for a friend. It just seemed so amazing to me.", Amazing
"Elle MacPherson is absolutely amazing; she is just so beautiful.", Amazing
"So much of \'Jaws\' was amazing because the mind filled in what was missing.", Amazing
"It\'s amazing to me that young people will still pick up a cigarette.", Amazing
"Pebble Beach. It is tough and the lay out is amazing.", Amazing
"There was something amazingly enticing about programming.", Amazing
"People are doing amazing things right now on the Web.", Amazing
"To me, when a great band is playing together, it\'s amazing for me.", Amazing
"Emmanuel Lewis was amazing to work with. I\'ll love that guy to the end of time.", Amazing
"It\'s been amazing, the number of commercials that I\'ve done, starting back in 1968. It must be 8,000.", Amazing
"I think that a lot of companies are still amazingly price sensitive.", Amazing
